,label,text
6849,0,"the so-inept- it's-surreal dubbing ( featuring the voices of glenn close , regis philbin and breckin meyer ) brings back memories of cheesy old godzilla flicks ."
6850,0,"silly , loud and goofy ."
6851,0,this is really just another genre picture .
6852,1,"in its dry and forceful way , it delivers the same message as jiri menzel's closely watched trains and danis tanovic's no man's land ."
6853,0,vile and tacky are the two best adjectives to describe ghost ship .
6854,1,meyjes' provocative film might be called an example of the haphazardness of evil .
6855,1,"gooding is the energetic frontman , and it's hard to resist his enthusiasm , even if the filmmakers come up with nothing original in the way of slapstick sequences ."
6856,0,"bartlett's hero remains a reactive cipher , when opening the man's head and heart is the only imaginable reason for the film to be made ."
6857,1,"a gentle , compassionate drama about grief and healing ."
6858,1,"some people march to the beat of a different drum , and if you ever wondered what kind of houses those people live in , this documentary takes a look at 5 alternative housing options ."
6859,1,"if "" lilo & stitch "" isn't the most edgy piece of disney animation to hit the silver screen , then this first film to use a watercolor background since "" dumbo "" certainly ranks as the most original in years ."
6860,0,it's rare that a movie can be as intelligent as this one is in every regard except its storyline ; everything that's good is ultimately scuttled by a plot that's just too boring and obvious .
6861,0,"a timid , soggy near miss ."
6862,0,a plodding teen remake that's so mechanical you can smell the grease on the plot twists .
6863,1,"no , it's not as single-minded as john carpenter's original , but it's sure a lot smarter and more unnerving than the sequels ."
6864,0,"never having seen the first two films in the series , i can't compare friday after next to them , but nothing would change the fact that what we have here is a load of clams left in the broiling sun for a good three days ."
6865,1,a thought-provoking and often-funny drama about isolation .
6866,0,"johnson has , in his first film , set himself a task he is not nearly up to ."
6867,0,"it's about following your dreams , no matter what your parents think . socrates motions for hemlock ."
6868,1,perhaps no picture ever made has more literally showed that the road to hell is paved with good intentions .
6869,0,too much of it feels unfocused and underdeveloped .
6870,1,"[a] superbly controlled , passionate adaptation of graham greene's 1955 novel ."
6871,0,you might be shocked to discover that seinfeld's real life is boring .
6872,1,"birthday girl lucks out with chaplin and kidman , who are capable of anteing up some movie star charisma when they need it to sell us on this twisted love story , but who can also negotiate the movie's darker turns ."
6873,1,i liked this film a lot . . .
6874,0,"while certainly more naturalistic than its australian counterpart , amari's film falls short in building the drama of lilia's journey ."
6875,1,"while surprisingly sincere , this average little story is adorned with some awesome action photography and surfing ."
6876,1,it's stylishly directed with verve . . .
6877,1,". . . the story , like ravel's bolero , builds to a crescendo that encompasses many more paths than we started with ."
6878,0,a relative letdown .
6879,0,"a shame that stealing harvard is too busy getting in its own way to be anything but frustrating , boring , and forgettable ."
6880,1,"the performances are amiable and committed , and the comedy more often than not hits the bullseye ."
6881,1,"desta vez , columbus capturou o pomo de ouro ."
6882,0,"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message ."
6883,1,"it may sound like a mere disease-of- the-week tv movie , but a song for martin is made infinitely more wrenching by the performances of real-life spouses seldahl and wollter ."
6884,0,staggers between flaccid satire and what is supposed to be madcap farce .
6885,0,"this rather superficial arthouse middle-brow film knows how to please a crowd , and that's about all it does well ."
6886,0,the acting is fine but the script is about as interesting as a recording of conversations at the wal-mart checkout line .
6887,1,"miller tells this very compelling tale with little fuss or noise , expertly plucking tension from quiet ."
6888,0,"if the title is a jeopardy question , then the answer might be "" how does steven seagal come across these days ? "" or maybe "" how will you feel after an 88-minute rip-off of the rock with action confined to slo-mo gun firing and random glass-shattering ?"
6889,0,"too campy to work as straight drama and too violent and sordid to function as comedy , vulgar is , truly and thankfully , a one-of-a-kind work ."
6890,1,one fantastic ( and educational ) documentary .
6891,0,the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not .
6892,1,"the pianist [is] a supremely hopeful cautionary tale of war's madness remembered that we , today , can prevent its tragic waste of life . here is a divine monument to a single man's struggle to regain his life , his dignity and his music ."
6893,1,an imaginative comedy/thriller .
6894,0,"kenneth branagh's energetic sweet-and-sour performance as a curmudgeonly british playwright grounds this overstuffed , erratic dramedy in which he and his improbably forbearing wife contend with craziness and child-rearing in los angeles ."
6895,0,works on the whodunit level as its larger themes get lost in the murk of its own making
6896,0,"as the sulking , moody male hustler in the title role , [franco] has all of dean's mannerisms and self-indulgence , but none of his sweetness and vulnerability ."
6897,0,"a few zingers aside , the writing is indifferent , and jordan brady's direction is prosaic ."
6898,1,"immersing us in the endlessly inventive , fiercely competitive world of hip-hop djs , the project is sensational and revelatory , even if scratching makes you itch ."
6899,0,uneasy mishmash of styles and genres .
6900,0,the new film of anton chekhov's the cherry orchard puts the 'ick' in 'classic . '
6901,1,"definitely funny stuff , but it's more of the 'laughing at' variety than the 'laughing with . '"
6902,0,a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) .
6903,1,a sober and affecting chronicle of the leveling effect of loss .
6904,0,"even if the enticing prospect of a lot of nubile young actors in a film about campus depravity didn't fade amid the deliberate , tiresome ugliness , it would be rendered tedious by avary's failure to construct a story with even a trace of dramatic interest ."
6905,1,"amazing ! a college story that works even without vulgarity , sex scenes , and cussing !"
6906,1,the primitive force of this film seems to bubble up from the vast collective memory of the combatants . it's like watching a nightmare made flesh .
6907,0,boring and meandering .
6908,1,"no one goes unindicted here , which is probably for the best . and if you're not nearly moved to tears by a couple of scenes , you've got ice water in your veins ."
6909,1,"impossible as it may sound , this film's heart is even more embracing than monty , if only because it accepts nasty behavior and severe flaws as part of the human condition ."
6910,1,"whether you like rap music or loathe it , you can't deny either the tragic loss of two young men in the prime of their talent or the power of this movie ."
6911,1,weird . rewarding .
6912,1,"mr . tsai is a very original artist in his medium , and what time is it there ? should be seen at the very least for its spasms of absurdist humor ."
6913,0,overly long and worshipful bio-doc .
6914,1,arteta directs one of the best ensemble casts of the year
6915,0,pompous and garbled .
6916,0,too infuriatingly quirky and taken with its own style .
6917,0,"oops , she's really done it this time . that chirpy songbird britney spears has popped up with more mindless drivel ."
6918,0,it follows the basic plot trajectory of nearly every schwarzenegger film : someone crosses arnie . arnie blows things up .
6919,1,"it's a hoot and a half , and a great way for the american people to see what a candidate is like when he's not giving the same 15-cent stump speech ."
6920,1,at its best ( and it does have some very funny sequences ) looking for leonard reminds you just how comically subversive silence can be .
6921,1,"there is a fabric of complex ideas here , and feelings that profoundly deepen them ."
6922,0,"adolescents will be adequately served by the movie's sophomoric blend of shenanigans and slapstick , although the more lascivious-minded might be disappointed in the relative modesty of a movie that sports a 'topless tutorial service . '"
6923,0,"hey arnold ! the movie could have been made 40 years ago , and parents' appreciation of it may depend on whether they consider that a good thing ."
6924,0,. . . this isn't even a movie we can enjoy as mild escapism ; it is one in which fear and frustration are provoked to intolerable levels .
6925,1,"if [jaglom's] latest effort is not the director at his most sparkling , some of its repartee is still worth hearing ."
6926,1,a fascinating literary mystery story with multiple strands about the controversy of who really wrote shakespeare's plays .
6927,1,poignant and funny .
6928,1,there's so much to look at in metropolis you hate to tear your eyes away from the images long enough to read the subtitles .
6929,0,"when a film is created solely because it's a marketable product , soulless and ugly movies like this are the result . let your silly childhood nostalgia slumber unmolested ."
6930,0,a rather tired exercise in nostalgia .
6931,1,what it lacks in originality it makes up for in intelligence and b-grade stylishness .
6932,1,"thought-provoking and stylish , if also somewhat hermetic ."
6933,0,"lacks heart , depth and , most of all , purpose ."
6934,1,"as janice , eileen walsh , an engaging , wide-eyed actress whose teeth are a little too big for her mouth , infuses the movie with much of its slender , glinting charm ."
6935,0,"[it's] difficult to get beyond the overall blandness of american chai , despite its likable performances and refreshingly naive point of view ."
6936,1,"amid the new populist comedies that underscore the importance of family tradition and familial community , one would be hard-pressed to find a movie with a bigger , fatter heart than barbershop ."
6937,1,"that rare film whose real-life basis is , in fact , so interesting that no embellishment is needed ."
6938,0,"the film would work much better as a video installation in a museum , where viewers would be free to leave . immediately ."
6939,0,"this is a good movie in spurts , but when it doesn't work , it's at important times ."
6940,1,provides a satisfactory overview of the bizarre world of extreme athletes as several daredevils express their own views .
6941,1,"if this movie leaves you cool , it also leaves you intriguingly contemplative ."
6942,0,"like an afterschool special with costumes by gianni versace , mad love looks better than it feels ."
6943,1,". . . begins with promise , but runs aground after being snared in its own tangled plot ."
6944,1,"the vitality of the actors keeps the intensity of the film high , even as the strafings blend together ."
6945,1,has a lot of the virtues of eastwood at his best .
6946,0,"the cold and dreary weather is a perfect metaphor for the movie itself , which contains few laughs and not much drama ."
6947,0,"for a shoot-'em-up , ballistic is oddly lifeless ."
6948,1,"'compleja e intelectualmente retadora , el ladrón de orquídeas es uno de esos filmes que vale la pena ver precisamente por su originalidad . '"
6949,0,"what you would end up with if you took orwell , bradbury , kafka , george lucas and the wachowski brothers and threw them into a blender . but that's just the problem with it - the director hasn't added enough of his own ingredients ."
6950,1,it's an experience in understanding a unique culture that is presented with universal appeal .
6951,0,below is well below expectations .
6952,1,the film's welcome breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip .
6953,1,"it has a caffeinated , sloppy brilliance , sparkling with ideas you wish had been developed with more care , but animated by an energy that puts the dutiful efforts of more disciplined grade-grubbers to shame ."
6954,0,if i spy were funny ( enough ) or exciting ( enough ) then it would be fairly simple to forgive the financial extortion it's trying to reap from the moviegoing public .
6955,0,the movie itself appears to be running on hypertime in reverse as the truly funny bits get further and further apart .
6956,1,turturro is fabulously funny and over the top as a 'very sneaky' butler who excels in the art of impossible disappearing/reappearing acts
6957,0,"although . . . visually striking and slickly staged , it's also cold , grey , antiseptic and emotionally desiccated ."
6958,0,"lacking gravitas , macdowell is a placeholder for grief , and ergo this sloppy drama is an empty vessel . leave these flowers unpicked -- they're dead on the vine ."
6959,0,"without a fresh infusion of creativity , 4ever is neither a promise nor a threat so much as wishful thinking ."
6960,1,a solid piece of journalistic work that draws a picture of a man for whom political expedience became a deadly foreign policy .
6961,0,solondz may well be the only one laughing at his own joke
6962,0,plays like some corny television production from a bygone era
6963,0,forget the psychology 101 study of romantic obsession and just watch the procession of costumes in castles and this won't seem like such a bore .
6964,1,grainy photography mars an otherwise delightful comedy of errors .
6965,0,". . . perhaps the heaviest , most joyless movie ever made about giant dragons taking over the world ."
6966,0,unwieldy contraption .
6967,1,"fast , frantic and fun , but also soon forgotten"
6968,0,abandons all pretense of creating historical context and waltzes off into a hectic soap about the ups and downs of the heavy breathing between the two artists .
6969,1,"it's worth seeing just on the basis of the wisdom , and at times , the startling optimism , of the children ."
6970,0,i cry for i spy -- or i would if this latest and laziest imaginable of all vintage-tv spinoffs were capable of engendering an emotional response of any kind .
6971,1,"in all fairness , i must report that the children of varying ages in my audience never coughed , fidgeted or romped up and down the aisles for bathroom breaks ."
6972,1,a remarkable 179-minute meditation on the nature of revolution .
6973,0,a bland animated sequel that hardly seems worth the effort .
6974,0,"it's all gratuitous before long , as if schwentke were fulfilling a gross-out quota for an anticipated audience demographic instead of shaping the material to fit the story ."
6975,0,begins as a promising meditation on one of america's most durable obsessions but winds up as a slender cinematic stunt .
6976,0,a well-crafted letdown .
6977,1,"as animation increasingly emphasizes the computer and the cool , this is a film that takes a stand in favor of tradition and warmth ."
6978,0,"the action is reasonably well-done . . . yet story , character and comedy bits are too ragged to ever fit smoothly together ."
6979,0,"there isn't nearly enough fun here , despite the presence of some appealing ingredients ."
6980,0,"schmaltzy and unfunny , adam sandler's cartoon about hanukkah is numbingly bad , little nicky bad , 10 worst list bad ."
6981,1,"audiences conditioned to getting weepy over saucer-eyed , downy-cheeked moppets and their empathetic caretakers will probably feel emotionally cheated by the film's tart , sugar-free wit ."
6982,1,"the film is enriched by an imaginatively mixed cast of antic spirits , headed by christopher plummer as the subtlest and most complexly evil uncle ralph i've ever seen in the many film and stage adaptations of the work ."
6983,1,"it's an example of sophisticated , challenging filmmaking that stands , despite its noticeable lack of emotional heft , in welcome contrast to the indulgent dead-end experimentation of the director's previous full frontal ."
6984,0,"needless to say , the dramatics that follow are utter hooey ."
6985,1,a tasty masala .
6986,1,a fanciful drama about napoleon's last years and his surprising discovery of love and humility .
6987,1,visually striking and viscerally repellent .
6988,1,"watching these two actors play against each other so intensely , but with restraint , is a treat ."
6989,1,it is quite a vision .
6990,0,could the whole plan here have been to produce something that makes fatal attraction look like a classic by comparison ? that's the only sane rationale i can think of for swimfan's existence .
6991,1,a funny and touching film that is gorgeously acted by a british cast to rival gosford park's .
6992,1,""" its successes are also tempered with elements which prove the direct antithesis of what it gets right . """
6993,0,there's nothing to gain from watching they . it isn't scary . it hates its characters . it finds no way to entertain or inspire its viewers .
6994,1,"o fantasma is boldly , confidently orchestrated , aesthetically and sexually , and its impact is deeply and rightly disturbing ."
6995,0,uzumaki's interesting social parallel and defiant aesthetic seems a prostituted muse . . .
6996,0,"it's so tedious that it makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in bridget jones's diary ."
6997,1,"executed with such gentle but insistent sincerity , with such good humor and appreciation of the daily grind that only the most hardhearted scrooge could fail to respond ."
6998,0,"lisa rinzler's cinematography may be lovely , but love liza's tale itself virtually collapses into an inhalant blackout , maintaining consciousness just long enough to achieve callow pretension ."
6999,1,"[clooney's] debut can be accused of being a bit undisciplined , but it has a tremendous , offbeat sense of style and humor that suggests he was influenced by some of the filmmakers who have directed him , especially the coen brothers and steven soderbergh ."
7000,1,"not quite as miraculous as its dreamworks makers would have you believe , but it more than adequately fills the eyes and stirs the emotions ."
7001,1,"with we were soldiers , hollywood makes a valiant attempt to tell a story about the vietnam war before the pathology set in ."
7002,0,"bad . very bad . stultifyingly , dumbfoundingly , mind-numbingly bad ."
7003,0,it gets the details of its time frame right but it completely misses its emotions .
7004,1,"it establishes its ominous mood and tension swiftly , and if the suspense never rises to a higher level , it is nevertheless maintained throughout ."
7005,1,"scooby doo is surely everything its fans are hoping it will be , and in that sense is a movie that deserves recommendation ."
7006,0,would benigni's italian pinocchio have been any easier to sit through than this hastily dubbed disaster ?
7007,1,australian filmmaker david flatman uses the huge-screen format to make an old-fashioned nature film that educates viewers with words and pictures while entertaining them .
7008,0,"in the second half of the film , frei's control loosens in direct proportion to the amount of screen time he gives nachtwey for self-analysis ."
7009,0,the plot convolutions ultimately add up to nothing more than jerking the audience's chain .
7010,1,"a tender and touching drama , based on the true story of a troubled african-american's quest to come to terms with his origins , reveals the yearning we all have in our hearts for acceptance within the family circle ."
7011,0,"despite its title , amy's orgasm is not a porno , though it is as tedious as one ."
7012,1,"it's a sweet , laugh-a-minute crowd pleaser that lifts your spirits as well as the corners of your mouth ."
7013,1,a tasty appetizer that leaves you wanting more .
7014,1,"in scope , ambition and accomplishment , children of the century . . . takes kurys' career to a whole new level ."
7015,0,to be oblivious to the existence of this film would be very sweet indeed .
7016,1,"it's not exactly a gourmet meal but the fare is fair , even coming from the drive-thru ."
7017,1,"if you don't flee , you might be seduced . if you don't laugh , flee ."
7018,1,"a drama of great power , yet some members of the audience will leave the theater believing they have seen a comedy ."
7019,1,"maybe it is formula filmmaking , but there's nothing wrong with that if the film is well-crafted and this one is ."
7020,0,the kind of film that leaves you scratching your head in amazement over the fact that so many talented people could participate in such an ill-advised and poorly executed idea .
7021,0,"weaves a spell over you , with its disturbingly close-up look at damaged psyches and its subtle undercurrents of danger . but its awkward structure keeps breaking the spell ."
7022,0,basically a static series of semi-improvised ( and semi-coherent ) raps between the stars .
7023,1,"its gentle , touching story creeps into your heart ."
7024,1,"by presenting an impossible romance in an impossible world , pumpkin dares us to say why either is impossible -- which forces us to confront what's possible and what we might do to make it so ."
7025,0,bond-inspired ? certainly . likely to have decades of life as a classic movie franchise ? let's hope not .
7026,1,it's quite diverting nonsense .
7027,0,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously ."
7028,1,"britney has been delivered to the big screen safe and sound , the way we like our 20-year-old superstar girls to travel on the fame freeway ."
7029,1,"whether writer-director anne fontaine's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting ."
7030,0,"director jay russell stomps in hobnail boots over natalie babbitt's gentle , endearing 1975 children's novel ."
7031,1,the observations of this social/economic/urban environment are canny and spiced with irony .
7032,0,diane lane shines in unfaithful . almost everything else is wan .
7033,1,'blue crush' swims away with the sleeper movie of the summer award .
7034,0,"it's clear the filmmakers weren't sure where they wanted their story to go , and even more clear that they lack the skills to get us to this undetermined destination ."
7035,1,"a resonant tale of racism , revenge and retribution ."
7036,0,"after sitting through this sloppy , made-for-movie comedy special , it makes me wonder if lawrence hates criticism so much that he refuses to evaluate his own work ."
7037,0,"much like robin williams , death to smoochy has already reached its expiration date ."
7038,0,"the kids in the audience at the preview screening seemed bored , cheering the pratfalls but little else ; their parents , wise folks that they are , read books ."
7039,1,"it's a brave attempt to tap into the heartbeat of the world , a salute to the universal language of rhythm and a zippy sampling of sounds ."
7040,1,i have two words to say about reign of fire . great dragons !
7041,1,"'no es la mejor cinta de la serie , ni la mejor con brosnan a la cabeza , pero de que entretiene ni duda cabe . '"
7042,0,troll the cult section of your local video store for the real deal .
7043,1,"what [denis] accomplishes in his chilling , unnerving film is a double portrait of two young women whose lives were as claustrophic , suffocating and chilly as the attics to which they were inevitably consigned ."
7044,1,"the filmmakers try to balance pointed , often incisive satire and unabashed sweetness , with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching ."
7045,1,"although it bangs a very cliched drum at times , this crowd-pleaser's fresh dialogue , energetic music , and good-natured spunk are often infectious ."
7046,1,has the capability of effecting change and inspiring hope .
7047,1,"although it lacks the detail of the book , the film does pack some serious suspense ."
7048,1,"while this film is not in the least surprising , it is still ultimately very satisfying . think of it as a sort of comfort food for the mind ."
7049,0,. . . lacks the punch and verve needed to make this genre soar .
7050,1,ofrece una buena oportunidad de cultura ( aunque sea condensada ) que bien vale la pena aprovechar .
7051,0,"however stale the material , lawrence's delivery remains perfect ; his great gift is that he can actually trick you into thinking some of this worn-out , pandering palaver is actually funny ."
7052,0,"while the film shuns the glamour or glitz that an american movie might demand , scherfig tosses us a romantic scenario that is just as simplistic as a hollywood production ."
7053,0,"when the plot kicks in , the film loses credibility ."
7054,1,"it's still adam sandler , and it's not little nicky . and for many of us , that's good enough ."
7055,1,". . . plenty of warmth to go around , with music and laughter and the love of family ."
7056,0,offers absolutely nothing i hadn't already seen .
7057,0,"sit through this one , and you won't need a magic watch to stop time ; your dvd player will do it for you ."
7058,0,"good for a few unintentional laughs , "" extreme ops "" was obviously made for the "" xxx "" crowd , people who enjoy mindless action without the benefit of decent acting , writing , and direction ."
7059,0,"at a time when we've learned the hard way just how complex international terrorism is , collateral damage paints an absurdly simplistic picture ."
7060,0,"despite the pyrotechnics , narc is strictly by the book ."
7061,0,"to the vast majority of more casual filmgoers , it will probably be a talky bore ."
7062,1,"its scenes and sensibility are all more than familiar , but it exudes a kind of nostalgic spy-movie charm and , at the same time , is so fresh and free of the usual thriller nonsense that it all seems to be happening for the first time ."
7063,0,"a misogynistic piece of filth that attempts to pass itself off as hip , young adult entertainment ."
7064,0,hollywood ending is the most disappointing woody allen movie ever . he has a great cast and a great idea . but the execution is a flop with the exception of about six gags that really work .
7065,0,cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy duds .
7066,1,"[t]his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why ."
7067,0,no film could possibly be more contemptuous of the single female population .
7068,0,"laughably , irredeemably awful ."
7069,1,an ironic speculation on democracy in a culture unaccustomed to it .
7070,1,"because the genre is well established , what makes the movie fresh is smart writing , skewed characters , and the title performance by kieran culkin ."
7071,0,"this is a particularly toxic little bonbon , palatable to only a chosen and very jaundiced few ."
7072,0,"a boring , pretentious muddle that uses a sensational , real-life 19th-century crime as a metaphor for -- well , i'm not exactly sure what -- and has all the dramatic weight of a raindrop ."
7073,1,"contando com uma premissa curiosa , o filme mergulha o espectador em um clima de forte suspense , culminando em um desfecho que certamente fica na memória ."
7074,0,"the images are usually abbreviated in favor of mushy obviousness and telegraphed pathos , particularly where whitaker's misfit artist is concerned ."
7075,0,"movies like this are selling the old european candor , the old wink of 'bold' revelation . but in 2002 , such revelations wilt ."
7076,0,"the story's so preposterous that i didn't believe it for a second , despite the best efforts of everyone involved ."
7077,1,the komediant is a tale worth catching .
7078,1,"time is a beautiful film to watch , an interesting and at times captivating take on loss and loneliness ."
7079,0,the good thing -- the only good thing -- about extreme ops is that it's so inane that it gave me plenty of time to ponder my thanksgiving to-do list .
7080,1,"without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality ."
7081,1,"the ring is worth a look , if you don't demand much more than a few cheap thrills from your halloween entertainment ."
7082,0,"the movie's major and most devastating flaw is its reliance on formula , though , and it's quite enough to lessen the overall impact the movie could have had ."
7083,0,"like many such biographical melodramas , it suffers from the awkwardness that results from adhering to the messiness of true stories ."
7084,1,"terrific as nadia , a russian mail-order bride who comes to america speaking not a word of english , it's kidman who holds the film together with a supremely kittenish performance that gradually accumulates more layers ."
7085,1,eric byler's nuanced pic avoids easy sentiments and explanations . . .
7086,1,a woman's pic directed with resonance by ilya chaiken .
7087,1,"the people in jessica are so recognizable and true that , as in real life , we're never sure how things will work out ."
7088,0,"yes , i suppose it's lovely that cal works out his issues with his dad and comes to terms with his picture-perfect life -- but world traveler gave me no reason to care , so i didn't ."
7089,1,"in painting an unabashedly romantic picture of a nation whose songs spring directly from the lives of the people , the movie exalts the marxian dream of honest working folk , with little to show for their labor , living harmoniously , joined in song ."
7090,1,"at just over an hour , home movie will leave you wanting more , not to mention leaving you with some laughs and a smile on your face ."
7091,1,"may take its sweet time to get wherever it's going , but if you have the patience for it , you won't feel like it's wasted yours ."
7092,1,"not the kind of film that will appeal to a mainstream american audience , but there is a certain charm about the film that makes it a suitable entry into the fest circuit ."
7093,1,runs on the pure adrenalin of pacino's performance .
7094,0,a soulless jumble of ineptly assembled cliches and pabulum that plays like a 95-minute commercial for nba properties .
7095,0,the most anti-human big studio picture since 3000 miles to graceland .
7096,0,"during the tuxedo's 90 minutes of screen time , there isn't one true 'chan moment' ."
7097,1,"as the princess , sorvino glides gracefully from male persona to female without missing a beat . ben kingsley is truly funny , playing a kind of ghandi gone bad ."
7098,1,"if your senses haven't been dulled by slasher films and gorefests , if you're a connoisseur of psychological horror , this is your ticket ."
7099,0,a wordy wisp of a comedy .
7100,0,i can easily imagine benigni's pinocchio becoming a christmas perennial . coal isn't as easy to come by as it used to be and this would be a worthy substitute for naughty children's stockings .
7101,0,"rifkin no doubt fancies himself something of a hubert selby jr . , but there isn't an ounce of honest poetry in his entire script ; it's simply crude and unrelentingly exploitative ."
7102,0,"the biggest problem with satin rouge is lilia herself . she's a cipher , played by an actress who smiles and frowns but doesn't reveal an inner life ."
7103,1,"it's rather like a lifetime special -- pleasant , sweet and forgettable ."
7104,0,the character of zigzag is not sufficiently developed to support a film constructed around him .
7105,1,"if a big musical number like 'praise the lord , he's the god of second chances' doesn't put you off , this will be an enjoyable choice for younger kids ."
7106,0,"it's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface ."
7107,1,"fontaine's direction , especially her agreeably startling use of close-ups and her grace with a moving camera , creates sheerly cinematic appeal ."
7108,1,"i have always appreciated a smartly written motion picture , and , whatever flaws igby goes down may possess , it is undeniably that ."
7109,0,"britney spears' phoniness is nothing compared to the movie's contrived , lame screenplay and listless direction ."
7110,0,"there is one surefire way to get a nomination for a best-foreign-film oscar : make a movie about whimsical folk who learn a nonchallenging , life-affirming lesson while walking around a foreign city with stunning architecture ."
7111,1,"the power of shanghai ghetto , a documentary by dana janklowicz-mann and amir mann , rests in the voices of men and women , now in their 70s , who lived there in the 1940s ."
7112,1,"when it's not wallowing in hormonal melodrama , "" real women have curves "" is a sweet , honest , and enjoyable comedy-drama about a young woman who wants many things in life , but fears she'll become her mother before she gets to fulfill her dreams ."
7113,0,burns never really harnesses to full effect the energetic cast .
7114,0,bland but harmless .
7115,0,a late-night cable sexploitation romp masquerading as a thriller about the ruthless social order that governs college cliques .
7116,1,"these characters are so well established that the gang feels comfortable with taking insane liberties and doing the goofiest stuff out of left field , and i'm all for that ."
7117,0,"kids who are into this thornberry stuff will probably be in wedgie heaven . anyone else who may , for whatever reason , be thinking about going to see this movie is hereby given fair warning ."
7118,1,gives an intriguing twist to the french coming-of-age genre .
7119,1,rodriguez has the chops of a smart-aleck film school brat and the imagination of a big kid . . .
7120,1,"not only better than its predecessor , it may rate as the most magical and most fun family fare of this or any recent holiday season ."
7121,1,it's the filmmakers' post-camp comprehension of what made old-time b movies good-bad that makes eight legged freaks a perfectly entertaining summer diversion .
7122,0,"it's a thin notion , repetitively stretched out to feature length , awash in self-consciously flashy camera effects , droning house music and flat , flat dialogue ."
7123,1,"a breezy , diverting , conventional , well-acted tale of two men locked in an ongoing game of cat-and-cat ."
7124,0,"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . and that leaves a hole in the center of the salton sea ."
7125,0,"that is essentially what's missing from blackboards -- the sense of something bigger , some ultimate point ."
7126,1,two generations within one family test boundaries in this intelligent and restrained coming-of-age drama .
7127,1,"while this has the making of melodrama , the filmmaker cuts against this natural grain , producing a work that's more interested in asking questions than in answering them ."
7128,0,kung pow seems like some futile concoction that was developed hastily after oedekerk and his fellow moviemakers got through crashing a college keg party .
7129,0,"like being trapped inside a huge video game , where exciting , inane images keep popping past your head and the same illogical things keep happening over and over again ."
7130,1,"it works well enough , since the thrills pop up frequently , and the dispatching of the cast is as often imaginative as it is gory ."
7131,0,looks awfully like one long tourist spot for a mississippi that may never have existed outside of a scriptwriter's imagination .
7132,0,"with very little to add beyond the dark visions already relayed by superb recent predecessors like swimming with sharks and the player , this latest skewering . . . may put off insiders and outsiders alike ."
7133,0,tries so hard to be quirky and funny that the strain is all too evident .
7134,0,i didn't believe for a moment in these villains or their plot .
7135,1,bolstered by exceptional performances and a clear-eyed take on the economics of dealing and the pathology of ghetto fabulousness .
7136,0,"characters still need to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs ."
7137,1,the performances are uniformly good .
7138,0,like the chelsea's denizens . . . burdette's collage-form scenario tends to over-romanticize the spiritual desolation of the struggling artiste .
7139,0,don't be fooled by the impressive cast list - eye see you is pure junk .
7140,1,"a canny , derivative , wildly gruesome portrait of a london sociopath who's the scariest of sadists ."
7141,0,"as a movie , it never seems fresh and vital . it never plays as dramatic even when dramatic things happen to people . it labours as storytelling ."
7142,0,"if jews were catholics , this would be catechism"
7143,0,"there's just no currency in deriding james bond for being a clichéd , doddering , misogynistic boy's club ."
7144,0,"aloof and lacks any real raw emotion , which is fatal for a film that relies on personal relationships ."
7145,1,it's almost impossible not to be moved by the movie's depiction of sacrifice and its stirring epilogue in post-soviet russia .
7146,1,". . . an otherwise intense , twist-and-turn thriller that certainly shouldn't hurt talented young gaghan's resume ."
7147,1,". . . while dark water isn't a complete wash ( no pun intended ) , watched side-by-side with ringu , it ultimately comes off as a pale successor ."
7148,1,"the last kiss will probably never achieve the popularity of my big fat greek wedding , but its provocative central wedding sequence has far more impact ."
7149,1,". . . a spoof comedy that carries its share of laughs  sometimes a chuckle , sometimes a guffaw and , to my great pleasure , the occasional belly laugh ."
7150,1,"a respectable venture on its own terms , lacking the broader vision that has seen certain trek films . . . cross over to a more mainstream audience ."
7151,0,kim ki-deok seems to have in mind an ( emotionally at least ) adolescent audience demanding regular shocks and bouts of barely defensible sexual violence to keep it interested .
7152,1,audiard successfully maintains suspense on different levels throughout a film that is both gripping and compelling .
7153,1,"as a belated nod to some neglected all-stars , standing in the shadows of motown is cultural history of the best kind : informative , revealing and richly entertaining ."
7154,1,"for anyone who remembers the '60s or is interested in one man's response to stroke , ram dass : fierce grace is worth seeking out ."
7155,0,too clever by about nine-tenths .
7156,0,"trailer park magnolia : too long , too cutesy , too sure of its own importance , and possessed of that peculiar tension of being too dense & about nothing at all ."
